composer;type;dataset;wav_filename;start;end;duration;sample_rate
Albéniz;piano;maestro-v3.0.0;maestro-v3.0.0/2006/MIDI-Unprocessed_05_R1_2006_01-05_ORIG_MID--AUDIO_05_R1_2006_03_Track03_wav.wav;1.0;1245.6848958333333;1245.62375438;44100.0
Albéniz;piano;maestro-v3.0.0;maestro-v3.0.0/2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_06_WAV.wav;1.0065104166666665;308.69140625;308.694937031;44100.0
Albéniz;piano;maestro-v3.0.0;maestro-v3.0.0/2009/MIDI-Unprocessed_14_R1_2009_01-05_ORIG_MID--AUDIO_14_R1_2009_14_R1_2009_02_WAV.wav;1.0234375;316.34635416666663;316.343166563;44100.0
Albéniz;piano;maestro-v3.0.0;maestro-v3.0.0/2004/MIDI-Unprocessed_XP_04_R1_2004_03-05_ORIG_MID--AUDIO_04_R1_2004_04_Track04_wav.wav;1.0114583333333333;360.984375;361.027781119;44100.0
Albéniz;piano;maestro-v3.0.0;maestro-v3.0.0/2004/MIDI-Unprocessed_XP_04_R1_2004_03-05_ORIG_MID--AUDIO_04_R1_2004_05_Track05_wav.wav;0.015625;291.809375;291.849566392;44100.0
Albéniz;piano;maestro-v3.0.0;maestro-v3.0.0/2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_08_WAV.wav;0.95703125;336.82291666666663;336.871992188;44100.0
Albéniz;piano;maestro-v3.0.0;maestro-v3.0.0/2004/MIDI-Unprocessed_SMF_17_R1_2004_03-06_ORIG_MID--AUDIO_20_R2_2004_08_Track08_wav.wav;1.0208333333333333;259.821875;259.816541231;44100.0
Bach;piano;maestro-v3.0.0;maestro-v3.0.0/2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_21_R1_2015_wav--1.wav;0.9916666666666667;199.39479166666666;199.409375;44100.0
Bach;piano;maestro-v3.0.0;maestro-v3.0.0/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--1.wav;1.05859375;220.68619791666666;220.686210937;44100.0
Bach;piano;maestro-v3.0.0;maestro-v3.0.0/2017/MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--1.wav;0.9447916666666667;223.26458333333332;223.305529729;48000.0
Bach;piano;maestro-v3.0.0;maestro-v3.0.0/2017/MIDI-Unprocessed_060_PIANO060_MID--AUDIO-split_07-07-17_Piano-e_2-04_wav--1.wav;0.9791666666666666;137.271875;137.286720454;48000.0
Bach;piano;maestro-v3.0.0;maestro-v3.0.0/2008/MIDI-Unprocessed_04_R1_2008_01-04_ORIG_MID--AUDIO_04_R1_2008_wav--1.wav;1.0494791666666665;349.71484375;349.715195156;44100.0
Bach;piano;maestro-v3.0.0;maestro-v3.0.0/2011/MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_02_Track02_wav.wav;0.98828125;303.64453125;303.6535425;44100.0
