composer;type;dataset;wav_filename;start;end;duration;sample_rate
Bach;piano;ATEPP;ATEPP/Johann_Sebastian_Bach/French_Suite_No6_in_E_BWV_817/2_Courante/02845.wav;1.1393229166666663;83.81901041666666;85.01333333333334;48000.0
Bach;piano;ATEPP;ATEPP/Johann_Sebastian_Bach/Invention_No2_in_C_minor_BWV773/10595.wav;0.3411458333333333;116.11979166666666;117.72;48000.0
Bach;piano;ATEPP;ATEPP/Johann_Sebastian_Bach/Invention_No2_in_C_minor_BWV773/10596.wav;0.3268229166666666;116.12239583333331;117.36;48000.0
Bach;piano;ATEPP;ATEPP/Johann_Sebastian_Bach/Invention_No4_in_D_minor_BWV775/10625.wav;0.36328125;53.64973958333333;55.66666666666666;48000.0
Bach;piano;ATEPP;ATEPP/Johann_Sebastian_Bach/Invention_No7_in_E_minor_BWV778/10610.wav;0.81640625;105.84895833333331;107.82666666666668;48000.0
Bach;piano;ATEPP;ATEPP/Johann_Sebastian_Bach/Invention_No6_in_E_BWV777/10609.wav;1.5130208333333333;197.203125;198.50666666666663;48000.0
Bach;piano;ATEPP;ATEPP/Johann_Sebastian_Bach/Invention_No6_in_E_BWV777/10608.wav;1.5130208333333333;197.20182291666663;198.50666666666663;48000.0
Bach;piano;ATEPP;ATEPP/Johann_Sebastian_Bach/Invention_No5_in_E_flat_BWV776/10633.wav;0.1731770833333333;82.5;85.26666666666667;48000.0
Bach;piano;ATEPP;ATEPP/Johann_Sebastian_Bach/Invention_No1_in_C_BWV772a/10602.wav;5.194010416666666;90.66927083333331;91.486625;48000.0
Bach;piano;ATEPP;ATEPP/Johann_Sebastian_Bach/Invention_No5_in_E_flat_BWV776/10632.wav;0.1875;82.5;85.05333333333333;48000.0
Bach;piano;ATEPP;ATEPP/Johann_Sebastian_Bach/Invention_No4_in_D_minor_BWV775/10626.wav;0.40625;43.51953125;45.04;48000.0
Bach;piano;ATEPP;ATEPP/Johann_Sebastian_Bach/Invention_No4_in_D_minor_BWV775/10624.wav;0.3671875;43.37239583333333;44.36;48000.0
Bach;piano;ATEPP;ATEPP/Johann_Sebastian_Bach/Invention_No2_in_C_minor_BWV773/10597.wav;0.3333333333333333;116.13151041666666;117.46666666666668;48000.0
